Detection ID,Latest Commit ID,PMD Version,Rule Name,File Path,Violation Introducing Commit ID,VIC Date,VIC Line Num.,Latest Detection Commit ID,LDC ID Date,LDC Line Num.,Violation Fixed Commit ID,VFC Date,VFC Line Num.,Fixed Period(day),Original Code,Fixed Code,Really Fixed?,Time
3855,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73e,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/dubbo-admin/dubbo-admin/src/main/java/com/alibaba/dubbo/governance/web/governance/module/screen/Weights.java,c99b040d43ea88db368ee52f181295758d0a2c47,1515652080,131,b32dd007d291e87a04bc51cc9139aaaebb583604,1516085997,131,,,,,"                    if (port.trim().length() == 0) port = null;",,,9449
3856,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73e,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/dubbo-admin/dubbo-admin/src/main/java/com/alibaba/dubbo/registry/common/route/ParseUtils.java,c99b040d43ea88db368ee52f181295758d0a2c47,1515652080,256,,,,,,,,"                key = null;",,,9449
3857,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73e,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/dubbo-admin/dubbo-admin/src/main/java/com/alibaba/dubbo/registry/common/util/IntHashMap.java,c99b040d43ea88db368ee52f181295758d0a2c47,1515652080,314,,,,,,,,"                e.value = null;",,,9449
3858,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73e,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/dubbo-admin/dubbo-admin/src/main/java/com/alibaba/dubbo/registry/common/util/IntHashMap.java,c99b040d43ea88db368ee52f181295758d0a2c47,1515652080,327,,,,,,,,"            tab[index] = null;",,,9449
3859,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73e,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/dubbo-admin/dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/JettyContainer.java,a4fc1c84df1904b52de5a464d763ae157a1ae348,1515747562,80,,,,,,,,"                connector = null;",,,9449
3860,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73e,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/dubbo-admin/dubbo-monitor-simple/src/main/java/com/alibaba/dubbo/monitor/simple/container/JettyContainer.java,9716f380d6e3ab606e9cd5ebe6beceec02b956d4,1515747562,82,,,,,,,,"                connector = null;",,,9449
3861,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73e,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/dubbo-admin/dubbo-admin/src/main/java/com/alibaba/dubboadmin/registry/common/route/ParseUtils.java,369c83d8ed47c7533cc124b4d86d496225ca10ce,1529041964,257,,,,,,,,"                key = null;",,,9449
3862,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73e,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/dubbo-admin/dubbo-admin/src/main/java/com/alibaba/dubboadmin/registry/common/util/IntHashMap.java,369c83d8ed47c7533cc124b4d86d496225ca10ce,1529041964,313,,,,,,,,"                e.value = null;",,,9449
3863,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73e,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/dubbo-admin/dubbo-admin/src/main/java/com/alibaba/dubboadmin/registry/common/util/IntHashMap.java,369c83d8ed47c7533cc124b4d86d496225ca10ce,1529041964,326,,,,,,,,"            tab[index] = null;",,,9449
3864,0373c58fd4be937e4c3bf347be1956f45d12950d9b93397478ad50d78479881426d7faf551126499c6d712823bb9d6fb62480a1e33096f6fd9aafe1e6d979e49190a48fc1c43edc0ff2b410eae09381d7965351dcf385205409adb2f5f0fe928a55f77d23f641fe61e1e3964272601012b895620a987134af362313860401024b7141489e66ee76af442eb76c2323b774725139dea401bac4837d7e706ba5ed286f66e21e1521164a87ca3ae5b60d090db214416b5521ac9a329ed8ae14e398c1a55d4e793f2ee7de3c2f65b5906073fdae5096a25d6774c3f60ac7f2256293789f5e7bb4b772fac9d9abf1ec09da73e,6.25,category/java/errorprone.xml/NullAssignment,./TargetProjects/dubbo-admin/dubbo-admin/src/main/java/com/alibaba/dubboadmin/web/mvc/governance/WeightsController.java,369c83d8ed47c7533cc124b4d86d496225ca10ce,1529041964,153,aaf3ff8db5ca1415d824e689b15a0e90e4674e61,1529636291,153,,,,,"                    if (port.trim().length() == 0) port = null;",,,9449
